"","0000090703","0000090706","aa02121030","aa02121038","ab00190001","ab00190002","ab00690002","ab02121060","ab03125001","ab03125002","ab03125003","ab03125004","ab03125005","ab03125006","ab05191001","ab05191002","ab05191003","ab05191004","ab05191010","ab07153001","ab07153002","ab07153003","ab07153004","ab07153005","ab07153006","ab07153007","ab07153008","ab07153009","ab07153048","ab07153049","ab07153051","ab07153052","ab07153053","ab07153054","ab07153055","ab07153056","ab07153057","ab07153096","ab07153097","ab07153098","ab07153099","ab07153101","ab07153103","ab07153104","ab07153106","ab07153149","ab07153152","ab07153154","ab07153201","ab07153251","ab07153252","ab07153253","ab07153255","ab07153258","ab07153259","ab07153262","ab07153263","ab07153266","ab07153268","ab07153269","ab07153270","ab07153272","ab07153273","ab07153275","ab07153283","ab07153299","ab07193001","ab07193002","ab07193003","ab07193010","ab07193013","ab07253151","ab07253153","ab07253197","ab07253198","ab07253199","ab07253256","ab07253258","ab07253260","ab07253261","ab07253264","ab07294010","ab07351001","ab07453002","ab07453003","ab07453004","ab07453005","ab07453006","ab07453007","ab07453008","ab07453009","ab07453010","ab07453011","ab07453012","ab07453013","ab07453014","ab07453015","ab07453016","ab07453017","ab07453018","ab07453097","ab07453098","ab07453099","ab07553101","ab07553102","ab11121039","ab11121103","gx01110102","gx01110103","gx01110105","gx01110106","gx01120303","gx01120403","gx01120410","gx01120421","gx01120422","gx01120424","gx01120425","gx01120426","gx01120429","gx01120430","gx01120431","gx01120432","gx01120701","gx01130301","gx01130302","gx01130401","gx01210502","gx01210701","gx01220202","gx01220204","gx01220205","gx01240501","gx01240504","gx01240507","gx01240508","gx01240509","gx01250104","gx01250203","gx01250206","gx01250207","gx01250208","gx01250209","gx01250302","gx01250501","gx01250504","gx01340602","gx01340603","gx01410602","gx01440601","gx01450501","gx01450602","gx01640601","gx01640603","gx01910302","gx01910303","gx01910304","gx01910701","gx01910704","gx01910714","gx01950601","gx01960701","gx01960702","gx01960703","gx01980409","gx01980410","gx02110101","gx02110104","gx02120101","gx02120302","gx02120304","gx02120401","gx02120402","gx02120406","gx02120412","gx02120413","gx02120414","gx02120416","gx02120417","gx02120432","gx02120433","gx02120434","gx02130402","gx02210501","gx02210503","gx02210504","gx02210505","gx02210506","gx02210507","gx02210508","gx02220201","gx02230501","gx02240503","gx02240505","gx02240506","gx02250105","gx02250108","gx02250201","gx02250205","gx02250210","gx02250301","gx02250503","gx02410606","gx02430602","gx02450601","gx02450603","gx02450604","gx02450605","gx02450606","gx02450607","gx02450608","gx02510701","gx02610601","gx02620602","gx02640602","gx02760101","gx02900101","gx02900103","gx02900104","gx02900601","gx02900701","gx02910301","gx02910401","gx02910403","gx02910404","gx02910702","gx02910705","gx02950601","gx02950602","gx02960717","gx02960724","gx02960727","gx02980401","gx02980402","gx02980404","gx02980405","gx02980406","gx02980407","gx02980408","gx02980411","gx02980412","gx02980413","gx02980414","gx02980415","ty00000001","ty00000002","ty00000003","ty00000004","ty00000005","ty00000006","ty00000008","ty00000009","ty00000010","ty00000011","ty00000012","ty30000001","ty30000006","ty30000010","ty30000011","ty40000006"
"53100111",76,90,85,90,70,88,80,80,86,82,78,75,83,88,74,60,62,66,80.5882352941177,83,50,76,90,49,77,64,77,71,75.4404761904762,73.25,78,67,80,82,82,87,81,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,75,85,75,77,83.5357142857143,86,82,76.5789473684211,78.6463414634146,80,77,74.7881355932203,61.6666666666667,80,88,70.4761904761905,90,78,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,60,49,69,61,80,60,72,75.1190476190476,76.9880952380952,80,72.5384615384615,81,78.475,75,65.9090909090909,60,71,80,70,70,70,70,60,80,80,90,85,75,80,78,80,81,95,60,75.6547619047619,73.4523809523809,77.3809523809524,80,91,82,88,90,60,83.2142857142857,80,76.875,80,72.8787878787879,81,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,80,70,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,88,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,80,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,90,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,90,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100112",70,87,85,90,69,93,90,80,82,61,69,70,85,87,88,73,75,72,80.5882352941177,80,61,71,82,62,66,60,73,86,75.4404761904762,73.25,77,74,82,80,71,74,61,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,66,71,75,84,83.5357142857143,73,88,76.5789473684211,78.6463414634146,80,65,74.7881355932203,61.6666666666667,80,89,70.4761904761905,90,78,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,62,60,72,66,70,63,69,75.1190476190476,76.9880952380952,80,72.5384615384615,77,78.475,73,65.9090909090909,76,68,80,70,70,80,80,70,70,80,70,85,75,80,74,80,80,77,90,75.6547619047619,73.4523809523809,77.3809523809524,90,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,68,75,80,60,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,30,86,52.1,75,72,86.3333333333333,80,90,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,30,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,85,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,80,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,86.3265306122449,70,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100113",75,90,85,90,83,92,80,80,88,72,66,74,86,88,90,78,81,82,80.5882352941177,82,62,79,84,79,77,77,68,77,75.4404761904762,73.25,87,82,60,69,81,82,67,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,88,84,86,86,83.5357142857143,70,73,90,78.6463414634146,70,70,74.7881355932203,61.6666666666667,80,87.9077380952381,70.4761904761905,90,90,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,85,50,69,88,91,76,61,75.1190476190476,76.9880952380952,80,72.5384615384615,78,78.475,72,65.9090909090909,90,76,90,80,70,70,70,70,70,70,80,65,76,80,76,80,74,79,80,75.6547619047619,73.4523809523809,77.3809523809524,60,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,80,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,80,84.7777777777778,75,84,85,80,70.7407407407407,80,70,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,80,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,90,66.1111111111111,79.5,77.1428571428571,90,90,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100114",82,85,85,90,86,89,80,80,89,60,76,69,88,91,94,83,84,84,80.5882352941177,86,70,93,95,90,82,76,86,83,75.4404761904762,73.25,92,93,90,94,86,90,80,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,92,96,94,82,83.5357142857143,87,86,90,78.6463414634146,70,69,74.7881355932203,61.6666666666667,80,87.9077380952381,70.4761904761905,90,90,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,95,82,94,76,97,81,74,75.1190476190476,76.9880952380952,80,72.5384615384615,88,78.475,86,65.9090909090909,84,87,90,80,90,60,80,70,80,80,80,65,79.5,80,89,80,91,92,80,75.6547619047619,73.4523809523809,77.3809523809524,80,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,70,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,80,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,90,66.1111111111111,79.5,77.1428571428571,85.9040590405904,90,84.3076923076923,87.5,80,90,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100115",80,90,85,90,49,89,80,80,84,60,69,70,84,86,76,61,72,68,80.5882352941177,45,41,69,82,61,65,48,69,69,75.4404761904762,73.25,85,60,65,68,70,75,70,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,47,80,83,79,83.5357142857143,65,70,76.5789473684211,87,72.6335877862595,68,74.7881355932203,61.6666666666667,80,78,70.4761904761905,90,67,70.5,86.8535353535353,77.6543209876543,69,72.1,70,85.3809523809524,44,47,60,44,69,63,62,75.1190476190476,76.9880952380952,80,72.5384615384615,74,78.475,75.5454545454545,65.9090909090909,57,73,70,70,60,60,70,60,80,80,80,65,75,70,73,80,67,81,70,75.6547619047619,73.4523809523809,77.3809523809524,60,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,80,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,80,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,90,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100117",81,82,85,90,67,88,80,80,87,80,77,73,85,91,79,63,69,82,80.5882352941177,61,60,71,92,65,60,60,63,73,75.4404761904762,73.25,61,71,73,73,73,81,72,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,71,72,61,80,83.5357142857143,71,71,76.5789473684211,91,72.6335877862595,71.0734265734266,74.7881355932203,61.6666666666667,80,82,60,90,80.8663366336634,70.5,86.8535353535353,77,69,72.1,70,85.3809523809524,61,62,60,79,71,82,75,75.1190476190476,76.9880952380952,80,72.5384615384615,76,78.475,75.5454545454545,65.9090909090909,63,68,80,80,70,80,70,70,80,70,70,71,73.5,70,60,70,73,93,80,75.6547619047619,73.4523809523809,77.3809523809524,80,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,70,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,70,77.6470588235294,71,90,79.3571428571429,90,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,80,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,90,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,90,85.6756756756757,90,80,90,70,80
"53100118",72,89,85,90,87,88,70,80,86,90,77,77,85,90,87,80,76,85,80.5882352941177,75,70,91,95,66,95,80,81,84,75.4404761904762,73.25,85,77,82,87,80,78,88,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,92,94,86,83,83.5357142857143,86,87,80,78.6463414634146,90,79,74.7881355932203,61.6666666666667,80,87.9077380952381,70.4761904761905,90,88,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,93,86,87,94,98,78,80,75.1190476190476,76.9880952380952,80,72.5384615384615,81,78.475,88,65.9090909090909,92,77,70,90,80,80,90,90,80,80,70,86,75.5,90,90,80,88,97,80,75.6547619047619,73.4523809523809,77.3809523809524,80,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,76,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,60,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,60,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80.6451612903226,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,80,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,80,86.3265306122449,80,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100119",79,90,85,90,69,88,90,80,89,60,75,87,85,87,84,68,60,77,80.5882352941177,68,60,78,68,60,60,64,66,60,75.4404761904762,73.25,75,61,79,68,68,76,63,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,65,83,73,78,83.5357142857143,72,81,76.5789473684211,78.6463414634146,70,75,74.7881355932203,61.6666666666667,80,97,70.4761904761905,90,80.8663366336634,70.5,86.8535353535353,77,79.3434343434343,72.1,70,85.3809523809524,60,69,73,61,77,71,60,75.1190476190476,76.9880952380952,80,72.5384615384615,78,78.475,70,65.9090909090909,64,65,70,90,70,80,80,60,70,70,70,71,71.5,80,51,70,76,89,70,75.6547619047619,73.4523809523809,77.3809523809524,70,80,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,70,75.7142857142857,76.9230769230769,72.9166666666667,80,71,90,79.3571428571429,84.5333333333333,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,86.1870503597122,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,90,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,70,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,85.6756756756757,90,80,90,70,80
"53100120",80,92,85,90,71,89,80,80,83,86,77,78,86,92,88,71,71,78,80.5882352941177,73,46,78,81,61,76,67,72,79,75.4404761904762,73.25,67,74,91,82,77,83,75,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,73,61,69,74,83.5357142857143,71,87,70,78.6463414634146,70,69,74.7881355932203,61.6666666666667,80,87.9077380952381,70.4761904761905,90,88,70.5,86.8535353535353,77.6543209876543,79.3434343434343,72.1,70,85.3809523809524,60,44,60,48,74,77,67,75.1190476190476,76.9880952380952,80,72.5384615384615,80,78.475,84,65.9090909090909,43,63,80,80,60,70,70,70,70,80,70,71,75.5,70,62,80,80,80,80,75.6547619047619,73.4523809523809,77.3809523809524,60,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80.4949494949495,71.25,83.3333333333333,86,80,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,90,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,90,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,76.6666666666667,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,80,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,90,86.3265306122449,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,90,90,80,90,70,80
"53100121",80,84,85,90,63,89,80,80,81,0,68,80,84,87,84,71,71,73,80.5882352941177,50,47,67,69,47,45,48,70,68,75.4404761904762,73.25,60,85,62,68,76,71,69,81.2738095238095,74.8571428571429,78.3928571428571,71.1190476190476,72,67,74,82,83.5357142857143,71,71,76.5789473684211,76,72.6335877862595,71.0734265734266,74.7881355932203,61.6666666666667,80,93,61,90,80.8663366336634,70.5,86.8535353535353,64,70,72.1,70,85.3809523809524,68,60,60,50,64,60,61,75.1190476190476,76.9880952380952,80,72.5384615384615,71,78.475,75.5454545454545,65.9090909090909,64,70,80,70,60,70,60,60,70,60,70,75,72.5,70,65,90,66,77,70,75.6547619047619,73.4523809523809,77.3809523809524,80,82,82,88,90,60,83.2142857142857,80,76.875,80.625,72.8787878787879,80,71.25,83.3333333333333,86,78.7931034482759,70,90,83.75,81.7058823529412,75,87.1071428571429,65.2,76.7857142857143,68.066985645933,75.7142857142857,76.9230769230769,72.9166666666667,77.6470588235294,71,90,79.3571428571429,90,76.6666666666667,70,86,52.1,75,72,86.3333333333333,80,81.4736842105263,82.8125,82,82.5,80,80,73.3333333333333,85.7142857142857,84.9333333333333,90,79.9065420560748,77.5,80,84.7777777777778,75,84,85,80,70.7407407407407,80,69.3805309734513,70.5882352941177,71.1111111111111,80.1333333333333,80,88,79.3333333333333,78,77.1428571428571,85.3846153846154,80,83.75,86,85,85.2380952380952,80,75,85,89.3333333333333,84.2857142857143,70,79.6428571428571,76.1764705882353,81,77.2222222222222,85,70,79.0909090909091,85.7142857142857,69.3333333333333,74.7037037037037,73.3333333333333,82,90,87.5,83.1578947368421,69.375,61,60,87,90,75,77.5714285714286,79.0909090909091,66.6666666666667,90,90,79.8,86,80,82.3076923076923,81.5333333333333,84,72.6315789473684,70,90,71.3333333333333,67.5,90,80,70,86.6666666666667,51.5,80,90,80.9090909090909,80,91,84.2857142857143,71.8181818181818,76.6666666666667,77.2727272727273,67.5,73.5714285714286,69.0909090909091,75,74.5161290322581,66.1111111111111,79.5,77.1428571428571,85.9040590405904,70,84.3076923076923,87.5,80,84.0740740740741,90,86.969696969697,83.3333333333333,77.4725274725275,90,90,80,90,70,80
